,variables,p_cntrl2730,p_cncr5987,p_cntrl5081,p_cncr1718,p_cncr2573,p_cncr2035,p_cntrl2972,p_cncr6812,p_cntrl9873,p_cncr4188,p_cncr9002,p_cncr9466,p_cncr8865,p_cntrl5767,p_cncr2978,p_cntrl6376,p_cntrl8387,p_cncr3595,p_cncr4026,p_cncr9591,p_cntrl8413,p_cncr9070,p_cncr6166,p_cncr1817,p_cntrl6666,p_cncr2162,p_cncr1856,p_cncr2882,p_cncr1259,p_cntrl5277
673,c_18_15_01,0.23248673011488874,0.35628298963441607,0.2354905510014531,0.24412207977042666,0.38548939235415264,0.23996884452750075,0.12939271933068272,0.28218732361988336,0.20535718477068324,0.26807394978218396,0.307597477886231,0.3882232156833355,0.22328049783306075,0.1531475924745086,0.25287482202797584,0.14604541219921824,0.19648739212442715,0.3820292831451866,0.2493084146259227,0.39558779395395743,0.24952783185581648,0.29871792107986217,0.3192156437424453,0.23377038340467815,0.21779621677614458,0.2839042813715512,0.2761688322668436,0.3767858728466134,0.3305842072828742,0.22908699192956994
674,c_18_15_10,0.24776994120224063,0.16825413742302203,0.2814195237554736,0.1547010357487188,0.14580720434424635,0.21136381370355736,0.2835504111519189,0.21137061740185417,0.25851135594071434,0.22622815135785074,0.19389235135384392,0.15790802589159722,0.1924690895241536,0.2846251780616179,0.2569498160990665,0.3772544009093042,0.32678802991110445,0.16606783820516682,0.13358350947160155,0.14411837826052412,0.21508098454143776,0.21610339835447165,0.13897990074693967,0.2583637568005383,0.26035845534951374,0.2948186544514571,0.2832248749707029,0.14738615811174016,0.13142578048809808,0.24110719680363502
675,c_18_15_11,0.19867111525374756,0.31064518052892565,0.23571391717120843,0.35369449241590734,0.290766992980905,0.34666066069674784,0.13626504742133216,0.26470809706971793,0.24025594729701583,0.32969074783657365,0.3040416454566846,0.29010111558162577,0.4234514495000386,0.18692771999281438,0.2859455144197117,0.14225148163959767,0.16325066992978307,0.27592728988425524,0.3865553827364834,0.2862024026624739,0.20996921518502995,0.32131080490152947,0.34879891816729075,0.2765227552669351,0.2314594343942055,0.2388679579194401,0.25345913561503264,0.33091964224628595,0.2730881220684776,0.2524774636613842
676,c_18_16_00,0.23972479685504985,0.302760035210864,0.27795513961889834,0.18637105599409068,0.2115961728092303,0.19511792388422852,0.39556827972142466,0.23126321380290865,0.2814056758766626,0.17723369709123948,0.23081348850036648,0.2586049659205939,0.1767493235013401,0.21528912671245867,0.21686475458645627,0.2238847770611449,0.20555434794184507,0.29630821596828116,0.21871476652792984,0.27883716868159,0.32544264996694416,0.1930367379713613,0.18117716167407516,0.1979290463793566,0.23058968854746015,0.2336470424711643,0.20880323445418808,0.2897078401265265,0.2627392005599437,0.21441713984686364
677,c_18_16_01,0.3138341466889619,0.21834064683718835,0.20491141945441965,0.3052334158412832,0.35182962986561833,0.24685760171546628,0.18461626170532422,0.2926580717255192,0.21982702088560727,0.26684740371433613,0.271252514689105,0.29338589260618314,0.2073301374744677,0.313157975233109,0.2402399148947655,0.25660934038995326,0.30440695221726743,0.26169665594229674,0.2611463412639853,0.290842050395412,0.24950715030658813,0.2695490587726375,0.3310440194116944,0.26718444155317,0.2775924217088206,0.23266634515793846,0.25451275496007636,0.23198635951544738,0.33274689688348064,0.29199819968811713
678,c_18_16_10,0.18296134671401448,0.2702439405055784,0.2606508972947009,0.27422005791602466,0.24052594571011926,0.29395138469902143,0.19054812371688065,0.20241495105201987,0.22028035041533386,0.28333681099127395,0.22054700373598202,0.1928961298910076,0.2522752939283227,0.26409657931860264,0.3179855024334121,0.27291800438111186,0.2987356428880517,0.23644394250192521,0.23514966905610654,0.21580047374450897,0.203554556629632,0.3224801219225056,0.2105322398339524,0.2325641080334729,0.23203598958483598,0.3419322566742378,0.3312491623284101,0.1981066044081678,0.21905851328717185,0.28390134411010276
679,c_18_16_11,0.2634797097419737,0.20865537744636933,0.2564825436319811,0.23417547024860144,0.19604825161503212,0.2640730897012838,0.22926733485637044,0.27366376341955223,0.27848695282239627,0.2725820882031504,0.2773869930745465,0.2551130115822154,0.36364524509586954,0.20745631873582965,0.2249098280853661,0.24658787816779,0.1913030569528358,0.20555118558749685,0.28498922315197833,0.21452030717848902,0.2214956430968357,0.21493408133349554,0.27724657908027805,0.3023224040340005,0.25978190015888325,0.1917543556966594,0.20543484825732544,0.2801991959498583,0.18545538926940383,0.2096833163549165
680,c_18_17_00,0.2770209966318603,0.3256014476746562,0.19889603578158316,0.19044229233735022,0.2687188263011748,0.19656771857455693,0.20039802896179082,0.2592426547630976,0.2980425541920703,0.2906264423040925,0.26101318311497507,0.26218420252747654,0.18063015116292452,0.28975784800378973,0.23291467578017716,0.22488618697721233,0.26675332145165,0.3037082683839931,0.24282839122596994,0.29468486110702163,0.2709630752640139,0.2511119795695081,0.16268800829356822,0.1897223238740941,0.26819470934709033,0.2222024902236882,0.23984263264983266,0.24634664171493517,0.2669311173776882,0.256509113972933
681,c_18_17_01,0.2765379469121515,0.19549923437339609,0.28397052329173483,0.30116217949802365,0.2947069763736738,0.24540780702513787,0.3797865124649581,0.26467863076533027,0.20319014257019952,0.1534546585014831,0.24105282007449638,0.2898066559993005,0.20344930981288326,0.23868925394177795,0.22418999370104462,0.2556079304738858,0.2432079787074625,0.25429660352658484,0.23703271656594516,0.27499435796998034,0.30398672500951834,0.21147381717449074,0.34953317279220136,0.2753911640584325,0.23998740090919043,0.24411089740541456,0.2234733567644318,0.2753475579270387,0.3285549800657361,0.24990622556204772
682,c_18_17_10,0.25575033025570154,0.17483848516725262,0.27408197192337064,0.19438310940247414,0.22617553731678555,0.24624105044127398,0.17912816522276123,0.2566401342334407,0.2799389274281102,0.21042985086751267,0.23964302119816114,0.17915324550679146,0.21624879195560207,0.23949416104197416,0.2576055159417738,0.22620889027949206,0.26509441543719386,0.18647427835655372,0.22835287445932065,0.1389595263216845,0.17438883721110335,0.24020755814569744,0.27222356088131605,0.3396193843480822,0.2519026003425265,0.2997864855245407,0.31564682998804844,0.22373020231325813,0.21493534828952124,0.24661470083004602
683,c_18_17_11,0.19069072620028668,0.3040608327846951,0.24305146900331137,0.31401241876215197,0.21039866000836585,0.31178342395903125,0.24068729335048986,0.21943858023813145,0.21882837580961995,0.3454890483269117,0.2582909756123674,0.2688558959664315,0.39967174706859016,0.23205873701245816,0.2852898145770044,0.2932969922694098,0.22494428440369366,0.2555208497328683,0.2917860177487643,0.29136125460131346,0.25066136251536436,0.2972066451103037,0.2155552580329144,0.19526712771939117,0.23991528940119275,0.23390012684635655,0.22103718059768712,0.254575598044768,0.18957855426705444,0.2469699596349732
684,c_19_0_00,0.2663606048101596,0.27868337197724224,0.2600025019224207,0.19809542180318868,0.20768792793120477,0.27777146158085353,0.3161429088633042,0.2682299381007341,0.2037817220292286,0.30251854433894493,0.18102519376202397,0.18966311244338607,0.3046894991335363,0.28803971950427537,0.21002663202166874,0.25567932301023993,0.22304872049892033,0.24813890609593303,0.1999021383814847,0.22915568961309013,0.24348244866624272,0.32913931383131684,0.21393585734546997,0.2804179074230596,0.25712262352894905,0.1633282419064988,0.23470817355615328,0.2847082878681501,0.17948221553883797,0.28100657554724556
685,c_19_0_01,0.3023199817304723,0.1517628613728231,0.3133014394898725,0.2826509920660562,0.25534408163481725,0.24362192127554938,0.15711890380268184,0.2749880162712969,0.22863092029688423,0.22210087452847643,0.33669571910214974,0.27825473501341164,0.1930078907584737,0.22843419926736994,0.26034236971878094,0.21092471827784623,0.2835611938905382,0.30039867132609305,0.2544756210201769,0.24157354101134385,0.28921082558746297,0.24523432888186095,0.23967595651508047,0.27575781109631975,0.2320552053354396,0.20813888375742898,0.28836246724799564,0.22806905935964297,0.3527214208718325,0.23515713756123285
686,c_19_0_10,0.20348547030307942,0.29439018244532833,0.20997337049404166,0.1755187261874765,0.30770902682109347,0.2613556991917851,0.2758831775616559,0.23207097199889856,0.3006784929751326,0.2620332824121268,0.29369246018023426,0.31895484018099335,0.22162512123047887,0.22381439959398736,0.26529684129470343,0.3251743046725723,0.21080345904953204,0.2175209663364824,0.25963353288654784,0.27377995076752526,0.2460932987202741,0.20790087216314557,0.2927758895869683,0.19233870710201806,0.23024274311835657,0.25627367801381784,0.22668970905168162,0.23193235547441376,0.23126298593929928,0.22554232084245943
687,c_19_0_11,0.2278339431562887,0.27516358420460635,0.21672268809366516,0.3437348599432786,0.22925896361288453,0.21725091795181198,0.25085500977235803,0.22471107362907047,0.2669088646987546,0.21334729872045183,0.18858662695559206,0.21312731236220894,0.28067748887751115,0.25971168163436736,0.2643341569648469,0.20822165403934156,0.2825866265610094,0.2339414562414915,0.2859887077117906,0.25549081860804074,0.2212134270260202,0.21772548512367668,0.25361229655248124,0.2514855743786026,0.2805794280172548,0.3722591963222544,0.2502396501441695,0.2552902972977931,0.23653337765003024,0.25829396604906213
688,c_19_1_00,0.24214614135413645,0.22535515744540635,0.25523228060942477,0.3133459105753999,0.15372077284055496,0.2583694855370731,0.14219281802945985,0.2517275954044563,0.22569088105096854,0.26752218573592523,0.29261981209066706,0.2467103637917359,0.2269535328370014,0.1916604165756429,0.309039634114596,0.18792877535605568,0.1545786676494625,0.228742232507733,0.20041910120029538,0.3076864663664248,0.24450182576607743,0.22377300322611915,0.23900471859916725,0.38904744751466,0.2210100565608341,0.13316609493256765,0.2751974661420688,0.2797958356114391,0.14868148594855077,0.20648855548586792
689,c_19_1_01,0.32653444518649544,0.20509107590465897,0.3180716608028684,0.167400503293845,0.30931123672546706,0.2630238973193298,0.3310689946365262,0.2914903589675747,0.2067217612751443,0.25709723313149613,0.22510110077350667,0.22120748366506182,0.2707438570550086,0.3248135021960024,0.16132936762585368,0.27867526593203046,0.35203124673999603,0.31979534491429307,0.25395865820136626,0.16304276425800915,0.28819144848762823,0.3506006394870586,0.2146070952613832,0.16712827100471933,0.26816777230355454,0.2383010307313601,0.2478731746620801,0.23298151161635397,0.38352215046211974,0.3096751576226105
690,c_19_1_10,0.22670195187406028,0.2145261264740998,0.20583508392043046,0.36823017330914887,0.2302468743103474,0.2320334994782821,0.2120820585286778,0.15389689741164053,0.18890005450206454,0.31861539616052814,0.21823298725986992,0.25647545729893634,0.332915090332398,0.2328778357731614,0.37966522793263485,0.18135029229085076,0.13671614554858422,0.23345926012579907,0.2562449364911164,0.36291564849862945,0.22774759037520229,0.12967573809172145,0.19617323422105473,0.30532356398588745,0.2650815319456845,0.20552098335900293,0.2965869566261018,0.2932580543163105,0.17251068493103058,0.1802689279610063
691,c_19_1_11,0.20461746158530786,0.3550276401758349,0.22086097466727633,0.15102341282160625,0.30672111612363057,0.24657311766531498,0.3146561288053361,0.3028851482163285,0.37868730317182264,0.1567651849720505,0.2640460998759564,0.27560669524426595,0.169387519775592,0.2506482454551933,0.14996577032691547,0.3520456664210631,0.3566739400619573,0.21800316245217488,0.28937730410722196,0.16635512087693657,0.23955913537109202,0.2959506191951008,0.35021495191839486,0.13850071749473322,0.24574063918992683,0.4230118909770693,0.18034240256974932,0.19396459845589642,0.2952856786582989,0.3035673589305153
692,c_19_2_00,0.33814499188400676,0.17749123020903046,0.23662238280643516,0.32619562130922886,0.1992155079790392,0.29710658267350143,0.2856562673281256,0.24592241349673644,0.17911586861957657,0.31205428561964743,0.2640250631426561,0.2206430558539034,0.20727954635167034,0.21230390073455374,0.2842642567053611,0.24350915468089596,0.1718513070270313,0.330494306487794,0.21348174427477878,0.27933053815439185,0.20683110097267937,0.17364244165224574,0.19013100374448777,0.390093720571154,0.26605656525674515,0.14590290980665666,0.34475360932681665,0.2504634140766423,0.15440167619823317,0.18795964563466644
693,c_19_2_01,0.23053559465662513,0.25295500314103486,0.336681558605858,0.15455079256001603,0.26381650158698283,0.22428680018290145,0.18760554533786045,0.29729554087529453,0.25329677370653625,0.2125651332477739,0.2536958497215176,0.2472747916028943,0.29041784354033967,0.30417001803709154,0.18610474503508856,0.22309488660719023,0.3347586073624272,0.2180432709342321,0.24089601512688283,0.19139869247004215,0.3258621732810263,0.400731201060932,0.26348081011606267,0.16608199794822534,0.22312126360764348,0.22556421585727113,0.17831703147733227,0.26231393315115076,0.3778019602124373,0.328204067473812
694,c_19_2_10,0.21170617494412913,0.226677266439621,0.17459048140966715,0.30001763309434704,0.1854887503022264,0.23794415753901987,0.19563956128977553,0.2282487657849621,0.23021737892236188,0.29194466372626143,0.21569632761051893,0.1805827430948077,0.31924449166044433,0.18789350094303314,0.3726022545451529,0.16878618079975963,0.19312296220194208,0.21788080070154717,0.2979244910883206,0.2910680723273687,0.19934961290857905,0.15235944178624564,0.28340127759646205,0.3385049010720404,0.2247793260731955,0.16868768085853822,0.2780205207809752,0.24673078357005607,0.13625392767578703,0.196779986148948
695,c_19_2_11,0.219613238515239,0.3428765002103137,0.2521055771780396,0.21923595303640805,0.3514792401317516,0.24066245960457722,0.33109862604423845,0.22853327984300695,0.3373699787515253,0.18343591740631726,0.26658275952530736,0.3514994094483946,0.1830581184475457,0.2956325802853216,0.15702874371439743,0.3646097779121542,0.3002671234085994,0.23358162187642675,0.24769774951001783,0.2382026970481973,0.2679571128377153,0.2732669155005766,0.2629869085429875,0.10531938040858027,0.28604284506241584,0.459845193477534,0.19890883841487586,0.24049186920215085,0.3315424359135425,0.28705630074257354
696,c_19_3_00,0.31037281086021146,0.17256647594598223,0.24222603285417882,0.17585889562136964,0.22055398340638535,0.2605002390517139,0.2731295753150547,0.28323789349500517,0.20109121738173535,0.19304987914849092,0.30083944839536353,0.1959647622194075,0.22403800340962324,0.24871477124060692,0.23966976941582963,0.2823086699240225,0.2356976088705071,0.285685782206019,0.20114578127008262,0.24456939567491373,0.29548643706221855,0.243265722132818,0.24108076149656613,0.30380582213754115,0.2517999991626487,0.16760743299822345,0.27006442393142277,0.2745338970635833,0.3536995917214792,0.2426509832191651
697,c_19_3_01,0.25830777568042046,0.2578797574040831,0.3310779085581144,0.30488751824787524,0.2424780261596367,0.26089314380468903,0.20013223735093133,0.2599800608770258,0.23132142494437746,0.3315695397189304,0.21688146446881015,0.2719530852373902,0.27365938648238675,0.26775914753103836,0.23069923232462006,0.18429537136406368,0.2709123055189514,0.2628517952160071,0.253231978131579,0.22615983494952024,0.23720683719148714,0.33110792058035976,0.2125310523639843,0.2523698963818382,0.2373778297017399,0.20385969266570433,0.2530062168727262,0.23824345016420984,0.17850404468919132,0.27351272988931336
698,c_19_3_10,0.24116500127473275,0.34648285670390006,0.2043651958236766,0.2834899966239989,0.2504005270706114,0.23729419214443484,0.2589104411106742,0.23720045662056372,0.2667534000290644,0.26578535675439274,0.2802826741478049,0.21325495489636873,0.24266744509679108,0.23555258769654291,0.2829949418722496,0.3019737986290193,0.23387226683400342,0.24696841868706082,0.3109701709482607,0.27930554886520487,0.24140369506348802,0.22249770348042613,0.25515211489362055,0.2325833737936379,0.2694659250977177,0.3304611581043057,0.21393606105219862,0.21478459553694448,0.17821198443242944,0.2742666813013908
699,c_19_3_11,0.19015441218463536,0.22307090994603462,0.22233086276403022,0.23576358950675624,0.2865674633633666,0.24131242499916225,0.26782774622333977,0.21958158900740532,0.3008339576448228,0.20959522437818595,0.2019964129880214,0.3188271976468336,0.25963516501119893,0.2479734935318118,0.24663605638730074,0.23142216008289457,0.25951781877653807,0.2044940038909131,0.2346520696500777,0.24996522051036116,0.22590303068280632,0.20312865380639608,0.291236071245829,0.21124090768698278,0.24135624603789363,0.29807171623176654,0.26299329814365247,0.27243805723526243,0.2895843791569001,0.20956960559013074
700,c_19_4_00,0.32613690396870465,0.180371038593404,0.25721601077169937,0.17851533898649366,0.23200798729100275,0.2694401942950446,0.1863572268331704,0.25263617487001594,0.22969721573069934,0.2419632180740599,0.2585970026325139,0.2679027684134777,0.20545577478310537,0.3161319170562094,0.22812117883210958,0.23376221384089216,0.23500475683406832,0.2308739626517724,0.23152827923408878,0.2559989261435294,0.29741613945921863,0.2661511043062656,0.22214004592102596,0.2953940622963745,0.2560579251120959,0.2183349325391305,0.2665205680515454,0.24863831778510048,0.21023876015761203,0.2463378515808646
701,c_19_4_01,0.24254368257192727,0.25007519475666135,0.3160879306405938,0.30223107488275125,0.2310240222750193,0.2519531885613583,0.28690458583281564,0.290581779502015,0.20271542659541347,0.28265620079336146,0.2591239102316598,0.20001507904332003,0.2922416151089046,0.20034200171543587,0.2422478229083401,0.232841827447194,0.27160515755539016,0.3176636147702537,0.22284948016757283,0.21473030448090455,0.23527713479448706,0.30822253840691216,0.23147176793952448,0.26078165622300487,0.23311990375229275,0.15313219312479728,0.2565500727526035,0.26413902944269263,0.3219648762530584,0.2698258615276138
702,c_19_4_10,0.23245597609429566,0.2443142817624455,0.2072537532140863,0.26548008467730055,0.3177584196740646,0.2246561388156846,0.29027860820729495,0.22669450602299537,0.32459824291654993,0.24416650339530785,0.22109848262661325,0.3286936821329837,0.2963868988244045,0.24894507504317165,0.26097067684867914,0.32503682217573027,0.25880612958905047,0.2236730510380821,0.3551082543787263,0.28256743045468374,0.2366836275164752,0.21225724450831782,0.3123500392694068,0.18667786935547798,0.273093158866263,0.24027709493940824,0.22552925064556972,0.2371564211127521,0.2264065006035847,0.25795193931008376
703,c_19_4_11,0.19886343736507245,0.32523948488748916,0.21944230537362053,0.25377350145345456,0.21920957075991337,0.25395047832791245,0.23645957912671897,0.23008753960497366,0.24298911475733725,0.23121407773727082,0.26118060450921304,0.20338847041021857,0.20591571128358552,0.23458100618518307,0.26866032141087115,0.20835913653618354,0.23458395602149099,0.22778937153989184,0.1905139862196121,0.24670333892088225,0.23062309822981913,0.21336911277850443,0.23403814687004276,0.2571464121251427,0.23772901226934837,0.388255779396664,0.25140010855028133,0.2500662316594548,0.24138986298574483,0.22588434758143786
704,c_19_5_00,0.35450207893269525,0.23505360120449875,0.33683790390560475,0.21805440700774328,0.18871010124108656,0.2470885977719729,0.3138412628887508,0.26720779056356425,0.24423480533709094,0.23826813217700027,0.29721064360554056,0.24004067794738201,0.27725734255062995,0.26460454287829116,0.2376603228920714,0.20384312060797086,0.2529989558790241,0.29652360493284646,0.2092679127194201,0.2789000760176,0.24172253778136327,0.22466666768255308,0.2498310689249081,0.2703670605306722,0.23322104751408354,0.19124480745460137,0.25927204286767375,0.26087212796349357,0.20834047731863908,0.2763464146034787
705,c_19_5_01,0.21417850760793664,0.1953926321455666,0.23646603750668843,0.2626920068615016,0.27432190832493547,0.27430478508443,0.15942054977723527,0.2760101638084667,0.18817783698902188,0.28635128669042104,0.22051026925863318,0.2278771695094157,0.22044004734138004,0.2518693758933541,0.2327086788483783,0.2627609206801153,0.2536109585104344,0.2520139724891796,0.2451098466822415,0.19182915460683403,0.2909707364723424,0.3497069750306247,0.20378074493564233,0.28580865798870714,0.2559567813503051,0.18022231820932638,0.26379859793647514,0.25190521926429954,0.3238631590920314,0.2398172985049997
706,c_19_5_10,0.2226210490414855,0.33124700423213754,0.21245439135735156,0.35049049040866265,0.3242757640040947,0.22053154038365713,0.23108901683826039,0.25099619167544435,0.2938844147593979,0.21019088114120227,0.24778392299125576,0.2952096041147143,0.22073210361441237,0.2390509718225211,0.32440259532508625,0.3198294018157232,0.26931571680209304,0.24431483126067935,0.23346684570189769,0.2734051219445693,0.22181486773610581,0.18830028852743103,0.25285386292829193,0.23256847314341245,0.2610316063971913,0.39931692842405353,0.21566367489520716,0.22710340715438454,0.20986954589076265,0.22069049048361025
707,c_19_5_11,0.20869836441788261,0.2383067624177971,0.21424166723035523,0.16876309572209247,0.21269222642988325,0.25807507675993996,0.29564917049575357,0.2057858539525247,0.27370294291448927,0.2651896999913764,0.23449516414457053,0.23687254842848798,0.2815705064935776,0.24447510940583358,0.20522840293446407,0.2135665568961906,0.22407436880844847,0.20714759131729457,0.31215539489644073,0.25586564743099677,0.24549185801018852,0.23732606875939122,0.29353432321115763,0.21125580833720822,0.24979056473842004,0.22921594591201871,0.26126568430064395,0.26011924561782235,0.25792681769856685,0.26314579640791136
708,c_19_6_00,0.3058025690230923,0.15867585350328414,0.3663904363494993,0.16553412204436693,0.159020362122123,0.1763330021595093,0.36938194494991367,0.2331744059706254,0.2190743291179301,0.22130382203567156,0.2696555328368559,0.15900397040241945,0.24790038050896546,0.356648962738145,0.21576459524187183,0.3020815760231902,0.272235451264049,0.21084919317268716,0.13683701520499109,0.1603220015717646,0.20099097500720117,0.2592504436641192,0.12671629694260234,0.25474911833560276,0.22757347318970123,0.13457743189354796,0.2186566142898359,0.16028537223646355,0.1493886126968574,0.2993221689502757
709,c_19_6_01,0.2628780175175396,0.2717703798467812,0.20691350506279388,0.3152122918248779,0.304011647443899,0.3450603806968936,0.10387986771607241,0.3100435484014056,0.21333831320818272,0.3033155968317498,0.2480653800273178,0.3089138770543782,0.24979700938304453,0.15982495603350028,0.25460440649857785,0.164522465264896,0.2343744631254095,0.3376883842493389,0.31754074419667055,0.3104072290526694,0.33170229924650446,0.3151231990490586,0.3268955169179481,0.3014266001837766,0.2616043556746874,0.2368896937703798,0.304414026514313,0.3524919749913295,0.38281502371381304,0.2168415441582027
710,c_19_6_10,0.21535726505387146,0.23205505455599468,0.21130974881454476,0.16783646656403053,0.24884776463908506,0.21725521543715498,0.36373833236977565,0.2397366878140884,0.21609744093731792,0.1577764750435133,0.20284993503052356,0.19491447944385507,0.19973506740665162,0.3025664078792357,0.2693978257021643,0.3457568865221436,0.3519022437721311,0.15183800025677882,0.17953221909975883,0.13875945854146715,0.22698342803334393,0.19337391963933523,0.22378405563120002,0.2116405657394009,0.2803021997991503,0.1984975119659607,0.19103578103166866,0.15533141271501047,0.13650981255286448,0.2516912334460994
711,c_19_6_11,0.21596214840549668,0.33749871209394,0.21538630977316203,0.35141711956672456,0.2881202257948929,0.2613514017064421,0.16299985496423827,0.21704535781388065,0.35148991673656926,0.31760410608906536,0.2794291521053027,0.33716767309934725,0.30256754270133834,0.18095967334911897,0.26023317255738604,0.18763907218977022,0.14148784183841043,0.2996244223211951,0.36609002149857955,0.39051131083409885,0.2403232977129504,0.23225243764748701,0.32260413050824954,0.23218371574121976,0.23051997133646107,0.43003536237011153,0.2858935781641824,0.33189124005719645,0.33128655103646504,0.23214505344542222
712,c_19_7_00,0.24747320455397903,0.21627507449279257,0.25954845244357566,0.26576220073660684,0.19627332393782065,0.2476280580092017,0.2931192684762196,0.24961969350935667,0.2297533492264546,0.2488077827188412,0.26082901522331053,0.22988282344479163,0.178397316285027,0.31392024598507884,0.24656282691832948,0.20393304509454852,0.21551386182126958,0.25606473669941643,0.24741099341197975,0.2073991648971908,0.32819284787073655,0.27375595314113316,0.2496986169201858,0.2822421699504037,0.26602004278086366,0.14579006845470252,0.2573211805416791,0.27692147538610223,0.19295659041354538,0.2505651881607423
713,c_19_7_01,0.32120738198665283,0.21417115885727275,0.3137554889687175,0.21498421313263807,0.2667586856282014,0.2737653248472012,0.1801425441897664,0.29359826086267427,0.20265929309965824,0.2758116361485801,0.2568918976408632,0.23803502401200607,0.31930007360698304,0.20255367278656644,0.2238061748221202,0.2626709961935376,0.29109605256818893,0.29247284072260965,0.2069667659896819,0.2633300657272432,0.20450042638296909,0.3006176895720446,0.20391319694036464,0.2739335485689756,0.223157786083525,0.22567705720922526,0.26574946026246987,0.23585587184169085,0.3392470459971251,0.2655985249477361
714,c_19_7_10,0.20698742294227715,0.30271507410666304,0.2282659166258586,0.3054612492453835,0.1998572924791681,0.2727910659870233,0.2788433585723392,0.2149365858529538,0.22156370601300077,0.21281453559454067,0.22581335052817628,0.29126596131360866,0.2549219087553416,0.2693467927745704,0.2220805951784968,0.21800446920388233,0.28670339289639263,0.20043413897075818,0.32727891077776633,0.269201376030192,0.24567170782920822,0.21289270611698755,0.2917823707836075,0.22604372166848102,0.253903726979838,0.2569353379333065,0.2750387398402631,0.21621004918287495,0.23932126767457787,0.24629305144584226
715,c_19_7_11,0.22433199051709096,0.26683869254327164,0.19843014196184822,0.2137923368853716,0.33711069795480986,0.2058155511565738,0.24789482876167473,0.24184545977501523,0.3460236516608864,0.26256604553803803,0.25646573660765,0.2408161912295936,0.2473807013526484,0.2141792884537843,0.3075504030810535,0.3153914895080315,0.20668669271414888,0.25102828360721574,0.21834332982057206,0.26006939334537404,0.2216350179170861,0.21273365116983467,0.25460581535584204,0.21778055981213965,0.25691844415577336,0.37159753640276577,0.20189061935558797,0.27101260358933194,0.22847509591475165,0.23754323544567932
716,c_19_8_00,0.3249926195161321,0.2319461323766955,0.350905246351813,0.22348624167288575,0.2132188186541247,0.2417477633282409,0.2972086802134645,0.29408380824494407,0.20659281093677215,0.2700217478013525,0.2849660668098192,0.23663839987106955,0.3340883746333507,0.2584745001432964,0.22977969968003886,0.21939281440603367,0.2570239156251983,0.25170892436784104,0.19949193305964794,0.2361155568962711,0.28807605573024925,0.27985864844244107,0.2518635035506032,0.2534294302683142,0.2486465565789197,0.204628448727787,0.24117664482668144,0.2857301012386056,0.21715183820206127,0.26111190188592254
717,c_19_8_01,0.24368796702449977,0.19850010097336981,0.2223986950604802,0.25726017219635916,0.24981319091189733,0.279645619528162,0.17605313245252152,0.2491341461270869,0.22581983138934067,0.25459767106606884,0.23275484605435454,0.23127944758572816,0.16360901525865926,0.25799941862834885,0.24058930206041082,0.24721122688205252,0.24958599876426024,0.29682865305418504,0.2548858263420137,0.23461367372816289,0.2446172185234564,0.2945149942707367,0.20174831030994722,0.30274628825106514,0.24053127228546894,0.1668386769361408,0.28189399597746745,0.22704724598918752,0.3150517982086092,0.2550518112225559
718,c_19_8_10,0.22604964527211752,0.31451986070853544,0.1995862286418652,0.197852043884779,0.2187122487072666,0.2381610596976138,0.22165551076400977,0.22321333662990733,0.30592298151413894,0.2212246942401151,0.19269679799721845,0.24930411748751424,0.2254307164519699,0.26809560109578756,0.2753019040905938,0.27932508118091826,0.2609133116795243,0.24578070423842924,0.2063761458604026,0.2845557150054485,0.2307522642382072,0.22071273202164318,0.32261211343763424,0.18524117117750427,0.2743974729389007,0.3786615789719515,0.2103897946310568,0.27234318624528103,0.2654861079028876,0.21535862350491697
719,c_19_8_11,0.20526976818725062,0.25503390594139924,0.2271098299458416,0.3214015422459761,0.3182557417267114,0.24044555744598328,0.30508267657000415,0.2335687089980617,0.26166437615974825,0.2541558868924636,0.28958228913860784,0.28277803505568805,0.2768718936560201,0.21543048013256716,0.2543290941689565,0.25407087753099555,0.23247677393101715,0.20568171833954468,0.3392460947379358,0.24471505437011748,0.23655446150808715,0.20491362526517903,0.22377607270181535,0.25858311030311637,0.23642469819671064,0.24987129536412073,0.2665395645647943,0.21487946652692586,0.2023102556864419,0.2684776633866046
720,c_19_9_00,0.2973502766685894,0.2567812917751426,0.26022534527190316,0.30358470447450814,0.25201849716070074,0.323084162749292,0.1793163775697131,0.25449341789137675,0.2325696456680181,0.2343247560380833,0.3007319617422734,0.23671735749099276,0.17307051470469512,0.22705239521855816,0.23162754478219286,0.23064621882926872,0.24236387380859106,0.27166111152547584,0.26816189129688855,0.22178064452723364,0.20127558133764173,0.29348288951832513,0.2732745942111713,0.33033801729687684,0.2617426736741252,0.1793221001416898,0.2917180946971599,0.30753770209482195,0.2193017690988916,0.26616432378401433
721,c_19_9_01,0.27133030987204254,0.1736649415749227,0.31307859614039,0.17716170939473674,0.21101351240532132,0.19830922010711088,0.29394543509627297,0.2887245364806542,0.1998429966580947,0.290294662829338,0.2169889511219003,0.23120048996580495,0.32462687518731487,0.28942152355308715,0.23874145695825683,0.23595782245881747,0.2642460405808674,0.27687646589655024,0.18621586810477309,0.24894858609720036,0.33141769291606393,0.2808907531948526,0.18033721964937913,0.22583770122250252,0.22743515519026344,0.19214502552223797,0.231352546106989,0.20523964513297113,0.3129018673117789,0.24999938932446406
